1, 0.001000, 1700390564
2, 0.002000, 1700390564
3, 0.003000, 1700390564
4, 0.003000, 1700390564
1, 0.001000, 1700390618
2, 0.002000, 1700390618
3, 0.003000, 1700390618
4, 0.003000, 1700390618
1, 0.001000, 1700390776
2, 0.002000, 1700390776
3, 0.003000, 1700390776
4, 0.003000, 1700390776
1, 0.001000, 1700391328
2, 0.002000, 1700391328
3, 0.003000, 1700391328
4, 0.003000, 1700391328
1, 0.001000, 1700391379
2, 0.002000, 1700391379
3, 0.003000, 1700391379
4, 0.003000, 1700391379
1, 0.001000, 1700391472
2, 0.002000, 1700391472
3, 0.003000, 1700391472
4, 0.003000, 1700391472
1, 0.001000, 1700391555
2, 0.002000, 1700391555
3, 0.003000, 1700391555
4, 0.003000, 1700391555
1, 0.001000, 1700391561
2, 0.002000, 1700391561
3, 0.003000, 1700391561
4, 0.003000, 1700391561
1, 0.001000, 1700391572
2, 0.002000, 1700391572
3, 0.003000, 1700391572
4, 0.003000, 1700391572
1, 0.001000, 1700391579
2, 0.002000, 1700391579
3, 0.003000, 1700391579
4, 0.003000, 1700391579
1, 0.001000, 1700391745
2, 0.002000, 1700391745
3, 0.003000, 1700391745
4, 0.003000, 1700391745
1, 0.001000, 1700416243
2, 0.002000, 1700416243
3, 0.003000, 1700416243
4, 0.003000, 1700416243
1, 0.001000, 1700416281
2, 0.002000, 1700416281
3, 0.003000, 1700416281
4, 0.003000, 1700416281
1, 0.001000, 1700478212
2, 0.002000, 1700478212
3, 0.003000, 1700478212
4, 0.003000, 1700478212
1, 0.001000, 1700478220
2, 0.002000, 1700478220
3, 0.003000, 1700478220
4, 0.003000, 1700478220
1, 0.001000, 1700478294
2, 0.002000, 1700478294
3, 0.003000, 1700478294
4, 0.003000, 1700478294
1, 0.001000, 1700484065
2, 0.002000, 1700484065
3, 0.003000, 1700484065
4, 0.003000, 1700484065
1, 0.001000, 1700484239
2, 0.002000, 1700484239
3, 0.003000, 1700484239
4, 0.003000, 1700484239
1, 0.001000, 1700484256
2, 0.002000, 1700484256
3, 0.003000, 1700484256
4, 0.003000, 1700484256
1, 0.001000, 1700484262
2, 0.002000, 1700484262
3, 0.003000, 1700484262
4, 0.003000, 1700484262
1, 0.001000, 1700484281
2, 0.002000, 1700484281
3, 0.003000, 1700484281
4, 0.003000, 1700484281
1, 0.001000, 1700484288
2, 0.002000, 1700484288
3, 0.003000, 1700484288
4, 0.003000, 1700484288
1, 0.001000, 1700484366
2, 0.002000, 1700484366
3, 0.003000, 1700484366
4, 0.003000, 1700484366
1, 0.001000, 1700484450
2, 0.002000, 1700484450
3, 0.003000, 1700484450
4, 0.003000, 1700484450
1, 0.001000, 1700484457
2, 0.002000, 1700484457
3, 0.003000, 1700484457
4, 0.003000, 1700484457
1, 0.001000, 1700484476
2, 0.002000, 1700484476
3, 0.003000, 1700484476
4, 0.003000, 1700484476
1, 0.001000, 1700484504
2, 0.002000, 1700484504
3, 0.003000, 1700484504
4, 0.003000, 1700484504
1, 0.001000, 1700512998
2, 0.002000, 1700512998
3, 0.003000, 1700512998
4, 0.003000, 1700512998
1, 0.001000, 1700513011
2, 0.002000, 1700513011
3, 0.003000, 1700513011
4, 0.003000, 1700513011
1, 0.001000, 1700513023
2, 0.002000, 1700513023
3, 0.003000, 1700513023
4, 0.003000, 1700513023
1, 0.001000, 1700513349
2, 0.002000, 1700513349
3, 0.003000, 1700513349
4, 0.003000, 1700513349
1, 0.001000, 1700513375
2, 0.002000, 1700513375
3, 0.003000, 1700513375
4, 0.003000, 1700513375
1, 0.001000, 1700513441
2, 0.002000, 1700513441
3, 0.003000, 1700513441
4, 0.003000, 1700513441
1,0.001000,1700517238
2,0.002000,1700517238
3,0.003000,1700517238
4,0.003000,1700517238
1,0.001000,1700518254
2,0.002000,1700518254
3,0.003000,1700518254
4,0.003000,1700518254
1,0.001000,1700518301
2,0.002000,1700518301
3,0.003000,1700518301
4,0.003000,1700518301
1,0.001000,1700518301
2,0.002000,1700518301
3,0.003000,1700518301
4,0.003000,1700518301
1,0.001000,1700518321
2,0.002000,1700518321
3,0.003000,1700518321
4,0.003000,1700518321
1,0.001000,1700518321
2,0.002000,1700518321
3,0.003000,1700518321
4,0.003000,1700518321
1,0.001000,1700518341
2,0.002000,1700518341
3,0.003000,1700518341
4,0.003000,1700518341
1,0.001000,1700518347
2,0.002000,1700518347
3,0.003000,1700518347
4,0.003000,1700518347
1,0.001000,1700518368
2,0.002000,1700518368
3,0.003000,1700518368
4,0.003000,1700518368
1,0.001000,1700518374
2,0.002000,1700518374
3,0.003000,1700518374
4,0.003000,1700518374
1,0.001000,1700518576
2,0.002000,1700518576
3,0.003000,1700518576
4,0.003000,1700518576
1,0.001000,1700518576
2,0.002000,1700518576
3,0.003000,1700518576
4,0.003000,1700518576
1,0.001000,1700518674
2,0.002000,1700518674
3,0.003000,1700518674
4,0.003000,1700518674
1,0.001000,1700518674
2,0.002000,1700518674
3,0.003000,1700518674
4,0.003000,1700518674
1,0.001000,1700518753
2,0.002000,1700518753
3,0.003000,1700518753
4,0.003000,1700518753
1,0.001000,1700518753
2,0.002000,1700518753
3,0.003000,1700518753
4,0.003000,1700518753
1,0.001000,1700519477
2,0.002000,1700519477
3,0.003000,1700519477
4,0.003000,1700519477
1,0.001000,1700519477
2,0.002000,1700519477
3,0.003000,1700519477
4,0.003000,1700519477
1,0.001000,1700519491
2,0.002000,1700519491
3,0.003000,1700519491
4,0.003000,1700519491
1,0.001000,1700519491
2,0.002000,1700519491
3,0.003000,1700519491
4,0.003000,1700519491
1,0.001000,1700519514
2,0.002000,1700519514
3,0.003000,1700519514
4,0.003000,1700519514
1,0.001000,1700519514
2,0.002000,1700519514
3,0.003000,1700519514
4,0.003000,1700519514
1,0.001000,1700519528
2,0.002000,1700519528
3,0.003000,1700519528
4,0.003000,1700519528
1,0.001000,1700519528
2,0.002000,1700519528
3,0.003000,1700519528
4,0.003000,1700519528
1,0.001000,1700519567
2,0.002000,1700519567
3,0.003000,1700519567
4,0.003000,1700519567
1,0.001000,1700519567
2,0.002000,1700519567
3,0.003000,1700519567
4,0.003000,1700519567
1,0.001000,1700519735
2,0.002000,1700519735
3,0.003000,1700519735
4,0.003000,1700519735
1,0.001000,1700519735
2,0.002000,1700519735
3,0.003000,1700519735
4,0.003000,1700519735
1,0.001000,1700519887
2,0.002000,1700519887
3,0.003000,1700519887
4,0.003000,1700519887
1,0.001000,1700519887
2,0.002000,1700519887
3,0.003000,1700519887
4,0.003000,1700519887
1,0.001000,1700520172
2,0.002000,1700520172
3,0.003000,1700520172
4,0.003000,1700520172
1,0.001000,1700520189
2,0.002000,1700520189
3,0.003000,1700520189
4,0.003000,1700520189
1,0.001000,1700520209
2,0.002000,1700520209
3,0.003000,1700520209
4,0.003000,1700520209
1,0.001000,1700520209
2,0.002000,1700520209
3,0.003000,1700520209
4,0.003000,1700520209
1,0.001000,1700520332
2,0.002000,1700520332
3,0.003000,1700520332
4,0.003000,1700520332
1,0.001000,1700520332
2,0.002000,1700520332
3,0.003000,1700520332
4,0.003000,1700520332
1,0.001000,1700520357
2,0.002000,1700520357
3,0.003000,1700520357
4,0.003000,1700520357
1,0.001000,1700520357
2,0.002000,1700520357
3,0.003000,1700520357
4,0.003000,1700520357
1,0.001000,1700520373
2,0.002000,1700520373
3,0.003000,1700520373
4,0.003000,1700520373
1,0.001000,1700520373
2,0.002000,1700520373
3,0.003000,1700520373
4,0.003000,1700520373
1,0.001000,1700520563
2,0.002000,1700520563
3,0.003000,1700520563
4,0.003000,1700520563
1,0.001000,1700520563
2,0.002000,1700520563
3,0.003000,1700520563
4,0.003000,1700520563
1,0.001000,1700520621
2,0.002000,1700520621
3,0.003000,1700520621
4,0.003000,1700520621
1,0.001000,1700520621
2,0.002000,1700520621
3,0.003000,1700520621
4,0.003000,1700520621
1,0.001000,1700520673
2,0.002000,1700520673
3,0.003000,1700520673
4,0.003000,1700520673
1,0.001000,1700520673
2,0.002000,1700520673
3,0.003000,1700520673
4,0.003000,1700520673
1,0.001000,1700520709
2,0.002000,1700520709
3,0.003000,1700520709
4,0.003000,1700520709
1,0.001000,1700520709
2,0.002000,1700520709
3,0.003000,1700520709
4,0.003000,1700520709
1,0.001000,1700520718
2,0.002000,1700520718
3,0.003000,1700520718
4,0.003000,1700520718
1,0.001000,1700520718
2,0.002000,1700520718
3,0.003000,1700520718
4,0.003000,1700520718
1,0.001000,1700520848
2,0.002000,1700520848
3,0.003000,1700520848
4,0.003000,1700520848
1,0.001000,1700520848
2,0.002000,1700520848
3,0.003000,1700520848
4,0.003000,1700520848
1,0.001000,1700520854
2,0.002000,1700520854
3,0.003000,1700520854
4,0.003000,1700520854
1,0.001000,1700520854
2,0.002000,1700520854
3,0.003000,1700520854
4,0.003000,1700520854
1,0.001000,1700521025
2,0.002000,1700521025
3,0.003000,1700521025
4,0.003000,1700521025
1,0.001000,1700521025
2,0.002000,1700521025
3,0.003000,1700521025
4,0.003000,1700521025
1,0.001000,1700521050
2,0.002000,1700521050
3,0.003000,1700521050
4,0.003000,1700521050
1,0.001000,1700521050
2,0.002000,1700521050
3,0.003000,1700521050
4,0.003000,1700521050
1,0.001000,1700521142
2,0.002000,1700521142
3,0.003000,1700521142
4,0.003000,1700521142
1,0.001000,1700521157
2,0.002000,1700521157
3,0.003000,1700521157
4,0.003000,1700521157
1,0.001000,1700521204
2,0.002000,1700521204
3,0.003000,1700521204
4,0.003000,1700521204
1,0.001000,1702827791
2,0.002000,1702827791
3,0.003000,1702827791
4,0.003000,1702827791
1,0.001000,1702827864
2,0.002000,1702827864
3,0.003000,1702827864
4,0.003000,1702827864
1,0.001000,1702828326
2,0.002000,1702828326
3,0.003000,1702828326
4,0.003000,1702828326
1,0.001000,1702828392
2,0.002000,1702828392
3,0.003000,1702828392
4,0.003000,1702828392
1,0.001000,1702828471
2,0.002000,1702828471
3,0.003000,1702828471
4,0.003000,1702828471
1,0.001000,1702828495
2,0.002000,1702828495
3,0.003000,1702828495
4,0.003000,1702828495
1,0.001000,1702828814
2,0.002000,1702828814
3,0.003000,1702828814
4,0.003000,1702828814
1,0.001000,1702829291
2,0.002000,1702829291
3,0.003000,1702829291
4,0.003000,1702829291
1,0.001000,1702829338
2,0.002000,1702829338
3,0.003000,1702829338
4,0.003000,1702829338
1,0.001000,1702829408
2,0.002000,1702829408
3,0.003000,1702829408
4,0.003000,1702829408
1,0.001000,1702829503
2,0.002000,1702829503
3,0.003000,1702829503
4,0.003000,1702829503
1,0.001000,1702829666
2,0.002000,1702829666
3,0.003000,1702829666
4,0.003000,1702829666
1,0.001000,1702829802
2,0.002000,1702829802
3,0.003000,1702829802
4,0.003000,1702829802
1,0.001000,1702829866
2,0.002000,1702829866
3,0.003000,1702829866
4,0.003000,1702829866
1,0.001000,1702829950
2,0.002000,1702829950
3,0.003000,1702829950
4,0.003000,1702829950
1,0.001000,1702830036
2,0.002000,1702830036
3,0.003000,1702830036
4,0.003000,1702830036
1,0.001000,1702830367
2,0.002000,1702830367
3,0.003000,1702830367
4,0.003000,1702830367
1,0.001000,1702830502
2,0.002000,1702830502
3,0.003000,1702830502
4,0.003000,1702830502
1,0.001000,1702830576
2,0.002000,1702830576
3,0.003000,1702830576
4,0.003000,1702830576
1,0.001000,1702830616
2,0.002000,1702830616
3,0.003000,1702830616
4,0.003000,1702830616
1,0.001000,1702830652
2,0.002000,1702830652
3,0.003000,1702830652
4,0.003000,1702830652
1,0.001000,1702830776
2,0.002000,1702830776
3,0.003000,1702830776
4,0.003000,1702830776
1,0.001000,1702830915
2,0.002000,1702830915
3,0.003000,1702830915
4,0.003000,1702830915
1,0.001000,1702831486
2,0.002000,1702831486
3,0.003000,1702831486
4,0.003000,1702831486
1,0.001000,1702831542
2,0.002000,1702831542
3,0.003000,1702831542
4,0.003000,1702831542
1,0.001000,1702831568
2,0.002000,1702831568
3,0.003000,1702831568
4,0.003000,1702831568
1,0.001000,1702831765
2,0.002000,1702831765
3,0.003000,1702831765
4,0.003000,1702831765
1,0.001000,1702831826
2,0.002000,1702831826
3,0.003000,1702831826
4,0.003000,1702831826
1,0.001000,1702831945
2,0.002000,1702831945
3,0.003000,1702831945
4,0.003000,1702831945
1,0.001000,1702831980
2,0.002000,1702831980
3,0.003000,1702831980
4,0.003000,1702831980
1,0.001000,1702832105
2,0.002000,1702832105
3,0.003000,1702832105
4,0.003000,1702832105
1,0.001000,1702832123
2,0.002000,1702832123
3,0.003000,1702832123
4,0.003000,1702832123
1,0.001000,1702832143
2,0.002000,1702832143
3,0.003000,1702832143
4,0.003000,1702832143
1,0.001000,1702832170
2,0.002000,1702832170
3,0.003000,1702832170
4,0.003000,1702832170
1,0.001000,1702832525
2,0.002000,1702832525
3,0.003000,1702832525
4,0.003000,1702832525
1,0.001000,1702832787
2,0.002000,1702832787
3,0.003000,1702832787
4,0.003000,1702832787
1,0.001000,1702832846
2,0.002000,1702832846
3,0.003000,1702832846
4,0.003000,1702832846
1,0.001000,1702833061
2,0.002000,1702833061
3,0.003000,1702833061
4,0.003000,1702833061
1,0.001000,1702833072
2,0.002000,1702833072
3,0.003000,1702833072
4,0.003000,1702833072
1,0.001000,1702833084
2,0.002000,1702833084
3,0.003000,1702833084
4,0.003000,1702833084
1,0.001000,1702833306
2,0.002000,1702833306
3,0.003000,1702833306
4,0.003000,1702833306
1,0.001000,1702833368
2,0.002000,1702833368
3,0.003000,1702833368
4,0.003000,1702833368
1,0.001000,1702833405
2,0.002000,1702833405
3,0.003000,1702833405
4,0.003000,1702833405
1,0.001000,1702833450
2,0.002000,1702833450
3,0.003000,1702833450
4,0.003000,1702833450
1,0.001000,1702833481
2,0.002000,1702833481
3,0.003000,1702833481
4,0.003000,1702833481
